YEAR,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,PER_CAPITA_EXP_ESRD,AVG_RISK_SCORE_ESRD,AVG_DEMOG_SCORE_ESRD,PERSON_YEARS_ESRD,PER_CAPITA_EXP_DIS,AVG_RISK_SCORE_DIS,AVG_DEMOG_SCORE_DIS,PERSON_YEARS_DIS,PER_CAPITA_EXP_AGDU,AVG_RISK_SCORE_AGDU,AVG_DEMOG_SCORE_AGDU,PERSON_YEARS_AGDU,PER_CAPITA_EXP_AGND,AVG_RISK_SCORE_AGND,AVG_DEMOG_SCORE_AGND,PERSON_YEARS_AGND
2023,ALABAMA,ESCAMBIA,01,260,80627.88,0.96551,1.01761,30.58,10362.09,0.80504,0.94654,388.67,20023.64,0.97887,1.06015,214.67,13721.9,1.04228,1.09913,2166.5
2023,ALABAMA,ETOWAH,01,270,94373.35,0.96863,1.02372,66.08,11028.64,0.92041,0.9643,1285.42,22047.62,0.95044,1.01521,582.75,13426.77,1.08158,1.08331,5389.5
2023,ALABAMA,FAYETTE,01,280,96250.11,0.95062,0.97393,8.83,9112.33,0.8672,0.95201,284.33,14643.62,0.94904,1.05819,183.42,12451.04,1.10266,1.11042,1121.33
2023,ALABAMA,FRANKLIN,01,290,73507.98,1.02651,1.0115,16.83,11685.03,0.90008,1.02069,356.25,19917.13,0.9104,1.04977,258.08,12837.61,1.06181,1.08956,1930.75
2023,ALABAMA,GENEVA,01,300,60536,0.88477,1.01105,10.58,9616.51,0.95991,0.95029,314.17,17221.96,0.9491,1.06444,209.83,12291,1.07203,1.09091,1753
2023,ALABAMA,GREENE,01,310,86476.09,1.02501,1.05425,10.17,7042.69,0.78713,0.98158,104.42,15458.3,0.88004,1.01976,93.25,11558.01,1.02552,1.07813,303.25
2023,ALABAMA,HALE,01,320,70374.61,0.93893,1.0565,19.17,8889.43,0.89945,0.96365,262.58,19709.13,0.97425,1.07463,173,10532.02,1.03488,1.09616,682.83
2023,ALABAMA,HENRY,01,330,95155.37,0.97991,0.97154,11.25,11807.36,0.91801,0.92782,150.17,19481.92,0.96161,1.04847,107.75,11054.97,1.00695,1.0545,1124.83
2023,ALABAMA,HOUSTON,01,340,96797.05,0.93504,1.01119,54.92,10760.99,0.92527,0.93323,897.58,24151.43,1.07586,1.04552,483.83,12382.34,1.02469,1.06672,6358.75
2023,ALABAMA,JACKSON,01,350,81410.91,0.95206,1.01307,20.75,10167.59,0.94296,0.93623,606.92,22472.11,0.92786,1.02021,348.08,10892.61,1.02266,1.0585,4277.33
2023,ALABAMA,JEFFERSON,01,360,77753.16,0.95912,0.96973,341.17,12389.89,1.03568,0.94066,3426.75,23247.46,1.0501,1.01181,1396.33,12049.16,1.08275,1.02974,24342
2023,ALABAMA,LAMAR,01,370,66815.91,0.90428,1.04549,12.42,10699.19,0.87655,0.98338,255.33,21836.23,0.86191,1.04263,145.58,11816.02,1.05346,1.10399,1367.75
2023,ALABAMA,LAUDERDALE,01,380,88256.29,0.98231,1.00692,58.25,11782.51,0.93917,0.94817,859.17,16598.64,0.93149,1.03928,484,10840.66,1.01353,1.04747,7492.5
2023,ALABAMA,LAWRENCE,01,390,82149.06,0.8446,1.00139,18.33,10057,0.94572,0.92868,368.08,18248.92,0.96321,1.05092,190.33,11461.57,1.10638,1.07306,2217.08
2023,ALABAMA,LEE,01,400,71615.57,0.91957,0.98412,70.17,10685.58,0.92783,0.90701,1199.5,16500.38,1.02697,1.04394,371.58,10636.18,1.01521,1.0185,7288.42
2023,ALABAMA,LIMESTONE,01,410,81063.52,0.95583,0.97107,48.92,11084.01,0.89156,0.92142,712.5,19153.13,0.89138,1.02016,290.08,11632.68,1.01708,1.01573,6677.42
2023,ALABAMA,LOWNDES,01,420,83702.35,0.85936,0.97221,9.67,13226.33,0.86799,0.97608,61.5,15864.53,0.95067,1.04027,45.25,11664.26,1.01507,1.03323,361.58
2023,ALABAMA,MACON,01,430,80398.96,0.98206,1.02414,23,8130.87,0.81937,0.92477,150.25,16008.07,0.93609,1.04749,75,9986.49,1.02902,1.05744,762.08
2023,ALABAMA,MADISON,01,440,90337.6,0.95203,0.97657,222,12180.25,0.96486,0.92923,2211.92,20960.43,0.96547,1.01669,854.17,11531.31,1.01068,1.01593,27384
2023,ALABAMA,MARENGO,01,450,94508.7,0.94741,1.01762,21.75,7823.15,0.76841,0.98441,303.75,18386.67,0.95553,1.05096,147.33,11503.8,1.03639,1.09132,1187.42
2023,ALABAMA,MARION,01,460,87142.72,0.93366,1.00067,18.25,10835.64,0.91401,0.97964,515.42,18973.02,0.87548,1.05654,371.08,11797.14,1.05429,1.10022,2611.83
2023,ALABAMA,MARSHALL,01,470,69101.08,0.93882,1.00483,53.75,11714.32,0.93865,0.98037,907.42,16921.61,0.88267,1.02022,555.67,11506.26,1.04922,1.07026,6223.67
2023,ALABAMA,MOBILE,01,480,77710.25,0.96909,0.97353,227.83,10865.39,0.96236,0.93368,2595.67,20769.09,1.01718,1.01495,1031,12634.72,1.08671,1.03671,14745.17
2023,ALABAMA,MONROE,01,490,53876.97,0.87558,1.00431,13.5,9789.87,0.81531,0.91748,211.5,19410.68,0.96473,1.0774,132.25,10800.22,0.99306,1.10356,1023
2023,ALABAMA,MONTGOMERY,01,500,71717.92,0.91718,0.9797,145.83,10453.55,0.87192,0.92762,1358.67,19356.75,0.91882,1.02173,487.83,10298.73,0.99932,1.03492,9482.67
2023,ALABAMA,MORGAN,01,510,70708.37,0.88713,0.98732,65.58,10338.83,0.96835,0.95549,1049.25,21410.18,0.97477,1.03107,584.42,11574.22,1.06406,1.05002,8594.33
2023,ALABAMA,PERRY,01,520,66392.26,0.86277,1.01635,10.08,6047.99,0.96386,0.96687,120.58,14528.69,0.96032,1.08467,127.92,10598.5,1.13677,1.15347,299.92
2023,ALABAMA,PICKENS,01,530,70570.94,0.9619,0.99291,12.42,9253.24,0.92562,0.97977,310,17099.02,0.99391,1.04697,165.67,11724.77,1.11858,1.09717,1198.83
2023,ALABAMA,PIKE,01,540,65874.81,0.93529,0.98399,23.83,7852.7,0.75299,0.92738,220.42,20904.36,0.98537,1.08387,137.75,11332.09,1.05249,1.06903,1269.5
2023,ALABAMA,RANDOLPH,01,550,80258.69,0.91729,0.97907,9.25,9975.58,0.95645,0.93818,299.08,18814.38,0.88927,1.02976,174.25,11496.57,0.94662,1.04678,1688.58
2023,ALABAMA,RUSSELL,01,560,86713.75,0.92204,0.95793,50.83,8956.32,0.85439,0.88144,610.08,19852.46,0.9751,1.02091,232,11043.52,1.1002,1.05259,2909.58
2023,ALABAMA,"ST. CLAIR",01,570,68072.11,0.92056,0.98376,47.33,12319.91,1.04987,0.89172,642.33,25823.9,1.17073,1.03075,163.17,12456.79,1.17694,1.0264,4668.75
2023,ALABAMA,SHELBY,01,580,83711.06,0.92097,0.9544,62.25,13866.83,1.07089,0.89945,880.58,21212.51,0.98285,1.01479,264.83,12318.12,1.05821,0.9981,11091.83
2023,ALABAMA,SUMTER,01,590,91033.11,0.93366,1.07666,12.5,10926.48,0.92367,1.00714,153.58,19995.9,0.8395,1.03491,145.58,10172.48,0.92104,1.05889,524.67
2023,ALABAMA,TALLADEGA,01,600,83325.77,1.01824,1.01576,42.17,10147.99,0.97785,0.93671,774.25,22868.81,1.0169,1.0396,282.17,12579.28,1.1499,1.08682,4017.25
2023,ALABAMA,TALLAPOOSA,01,610,56323.89,0.94939,1.01645,28.08,10219.43,0.88546,0.93001,425.58,19631.02,1.01821,1.07146,199.08,11653.39,1.0688,1.06903,2884.42
2023,ALABAMA,TUSCALOOSA,01,620,86572.2,0.9431,1.00409,116.92,10079.95,0.89019,0.93404,1863.83,17405.74,1.01099,1.02651,763.17,11768.78,1.05425,1.05552,8740.92
2023,ALABAMA,WALKER,01,630,88199.58,0.87299,0.9907,27.33,10020.07,0.86075,0.9407,748.33,20767.41,1.03253,1.03421,274.75,13138.44,1.11522,1.10442,3477.58
2023,ALABAMA,WASHINGTON,01,640,127532.21,1.05526,1.051,9.92,6990.08,0.85416,0.93883,216.08,15053.57,0.87122,1.06048,115.75,13253.57,1.05189,1.09945,1060.5
2023,ALABAMA,WILCOX,01,650,84649.87,0.94725,1.01969,18.67,7276.32,0.79621,0.97977,137.17,13651,0.82047,1.0688,111.83,10517.35,1.00565,1.09306,482.17
2023,ALABAMA,WINSTON,01,660,*,*,*,*,11810.02,0.90877,0.96595,270.5,21961.6,1.01318,1.07,199.67,11696.01,1.03772,1.08153,1627.25
2023,ALASKA,"ALEUTIANS EAST",02,013,*,*,*,*,*,*,*,*,14029.93,0.79513,0.8845,15.25,10861.66,0.99808,1.06992,57.08
2023,ALASKA,"ALEUTIANS WEST",02,016,.,.,.,.,*,*,*,*,24659.91,0.79209,0.91565,25.75,8938.26,0.77064,0.97943,61.42
2023,ALASKA,ANCHORAGE,02,020,92294.67,1.00643,1.01844,236,17433.76,1.0382,1.04939,2790.08,16690.94,0.90122,0.96682,3570,11063.89,0.84643,0.94243,20013.33
2023,ALASKA,BETHEL,02,050,*,*,*,*,17047.88,0.88312,1.0981,65.33,17391.41,0.68278,0.93136,311.67,14291.59,0.90413,1.0168,294.33
2023,ALASKA,"BRISTOL BAY",02,060,.,.,.,.,*,*,*,*,22590.19,0.74219,0.87336,13,13725.3,0.85815,1.02566,78.33
2023,ALASKA,DENALI,02,068,.,.,.,.,3367.28,0.56711,0.94363,10.92,*,*,*,*,8653.32,0.70801,0.91744,176.83
2023,ALASKA,DILLINGHAM,02,070,*,*,*,*,22424.42,1.05113,1.10688,30.17,27342.64,0.75587,0.92887,101.25,20649.59,0.79864,0.91045,181.17
2023,ALASKA,"FAIRBANKS NORTH STAR",02,090,79792.59,0.91252,0.98938,41.25,13563.34,0.88602,1.02343,831,15678.44,0.83804,0.94788,730.75,9314.41,0.80503,0.93557,7014.67
2023,ALASKA,HAINES,02,100,.,.,.,.,23755.33,0.91026,1.03101,29.5,23538.64,0.66125,0.88747,65.25,13809.88,0.80911,0.9778,369.25
2023,ALASKA,HOONAH-ANGOON,02,105,.,.,.,.,33413.4,1.04883,1.08334,18.08,23752.55,0.80682,0.94835,55.83,11145.52,0.74357,0.99542,249.75
2023,ALASKA,JUNEAU,02,110,125403.56,0.9287,1.01365,14.75,13955.73,0.91608,1.05677,310.92,17828.39,0.8768,0.99244,340.75,10119.09,0.74316,0.92255,3226.92
2023,ALASKA,"KENAI PENINSULA",02,122,103601.76,0.98702,1.02011,23,15764.31,0.94227,1.03869,732.17,22981.64,0.90685,0.96239,879.33,12995.12,0.82983,0.94531,7321.42
2023,ALASKA,"KETCHIKAN GATEWAY",02,130,*,*,*,*,21625.19,1.01882,1.08918,151.83,22502.37,0.99677,0.96654,199.33,12641.43,0.87709,0.97232,1286.67
2023,ALASKA,"KODIAK ISLAND",02,150,*,*,*,*,21587.21,1.0033,1.04166,94.67,19443.03,0.78354,0.91572,199.33,13447.78,0.81419,0.92281,938.92
2023,ALASKA,"LAKE AND PENINSULA",02,164,.,.,.,.,25535.43,0.80832,1.07763,10.92,16476.96,0.78182,0.96507,30,11041.49,0.89966,1.02085,58.08
2023,ALASKA,MATANUSKA-SUSITNA,02,170,97478.1,1.00063,1.01444,49.58,15101.79,0.94228,1.03226,1243.5,21468.91,0.92186,0.94504,1206.17,12090.58,0.86354,0.93709,8501.67
2023,ALASKA,NOME,02,180,*,*,*,*,22121.91,0.77001,1.08121,72.08,32438.47,0.74381,0.93163,184.33,14235.65,0.84711,1.04846,252.25
2023,ALASKA,"NORTH SLOPE",02,185,*,*,*,*,53060.62,1.08281,1.03911,21.58,35198.98,0.90712,0.8507,62.92,31321.41,1.05023,0.95001,216.33
2023,ALASKA,"NORTHWEST ARCTIC",02,188,*,*,*,*,28020.64,0.87932,1.12359,26.83,37743.52,0.9374,0.96374,75.75,28026.73,0.89408,1.01093,104.08
2023,ALASKA,PETERSBURG,02,195,*,*,*,*,27930.81,0.95705,1.09556,45.08,23540.52,0.78153,1.00246,62.92,13631.97,0.78514,0.95241,542.75
2023,ALASKA,"PRINCE OF WALES-HYDER",02,198,*,*,*,*,17870.4,0.91593,1.11232,64.75,19331.71,0.68849,0.94676,137.5,10333.26,0.74476,0.98148,451.58
2023,ALASKA,SITKA,02,220,*,*,*,*,26652.35,0.97838,1.07714,82.75,25311.01,0.87315,0.95524,124.33,15520.9,0.80908,0.94518,1034.25
2023,ALASKA,SKAGWAY,02,230,.,.,.,.,*,*,*,*,*,*,*,*,10634.01,0.73445,0.91978,128.42
2023,ALASKA,"SOUTHEAST FAIRBANKS",02,240,*,*,*,*,14864.8,0.66133,1.06893,61.25,12683.38,0.75403,0.95702,131.25,9973.05,0.78685,0.94253,632.42
2023,ALASKA,VALDEZ-CORDOVA,02,261,*,*,*,*,16023.44,0.9968,1.09394,72.92,25112.23,0.82892,0.93092,116,11398.26,0.75964,0.91429,781.67
2023,ALASKA,"WADE HAMPTON (KUSILVAK)",02,270,.,.,.,.,18533.82,1.0401,1.11676,30,15208.98,0.65794,0.91298,114.83,14252.44,1.12143,1.15523,68.67
2023,ALASKA,WRANGELL,02,275,.,.,.,.,20748.05,0.94018,0.97551,19.08,36999.94,0.82085,0.95236,46.42,14344.86,0.85479,0.95809,312.17
2023,ALASKA,YAKUTAT,02,282,.,.,.,.,*,*,*,*,*,*,*,*,9974.31,1.02522,1.14164,42.75
2023,ALASKA,YUKON-KOYUKUK,02,290,*,*,*,*,20212.38,0.78207,1.10488,35.5,18173.68,0.76114,0.94113,166.83,11415.61,0.91247,0.98524,310.42
2023,ARIZONA,APACHE,03,000,100314.81,0.99327,1.0444,122.33,14403.65,0.91736,1.10037,622.17,18121.58,0.7682,0.99322,1296.92,13382.32,0.88521,1.04872,3614.08
2023,ARIZONA,COCHISE,03,010,82243.81,0.92929,0.98667,56.25,11419.62,0.85895,0.99037,713.83,15537.58,0.78371,0.93585,480.67,11524.66,0.93439,1.00801,11930.75
2023,ARIZONA,COCONINO,03,020,115492.6,0.97771,1.03682,72.5,15453.43,1.02821,1.02676,567.42,18415.16,0.76531,0.96534,790.5,11931.76,0.83113,0.97117,8598.83
2023,ARIZONA,GILA,03,030,89322.93,0.91524,1.0141,63.75,13292.26,0.93601,1.02065,369.75,19472.36,0.81137,0.94734,389.33,11544.32,0.90188,1.00595,7319.17
2023,ARIZONA,GRAHAM,03,040,72488.12,0.86032,1.02205,23.25,12373.37,0.84018,0.98541,143.25,10423.89,0.71455,0.99134,92,9512.41,0.90273,1.00582,1591.58
2023,ARIZONA,GREENLEE,03,050,*,*,*,*,6680.02,0.70629,1.00208,35.83,8132.51,0.65006,0.86416,11.58,9311.44,0.93042,1.03571,390.17
2023,ARIZONA,"LA PAZ",03,055,89792.99,1.0141,0.99511,22.08,15928.64,0.92626,1.05106,157.67,22771.01,0.86101,0.91365,151.08,13116.23,0.98919,1.06305,1977.67
2023,ARIZONA,MARICOPA,03,060,90058.03,1.00463,0.97863,1464.83,13609.36,1.01547,0.95696,10744,19407.51,0.92257,0.92264,6286.25,12832.49,1.00103,0.98003,251152.5
2023,ARIZONA,MOHAVE,03,070,85018.87,1.00235,0.99955,123.42,12058.25,0.95266,1.00587,1307.42,18782.26,0.93376,0.93941,841.33,11804.19,1.01289,1.01598,23863.42
2023,ARIZONA,NAVAJO,03,080,92397.75,0.97264,1.04006,163,12795.21,0.91945,1.06309,933.58,17130.08,0.78198,0.98221,1461.33,12208.65,0.91463,1.00762,8829.75
2023,ARIZONA,PIMA,03,090,84053.37,0.98083,0.99215,401.83,13524.67,1.00015,0.96389,3135.5,17895.18,0.91943,0.92969,1787.83,11280.4,0.96931,0.99234,68988.67
2023,ARIZONA,PINAL,03,100,95920.37,0.98341,0.99509,305.75,13870.71,1.02968,0.95945,1797.58,20005.11,0.92792,0.94097,853.92,12205.11,0.96984,0.97468,30487.75
2023,ARIZONA,"SANTA CRUZ",03,110,152459.68,0.97257,0.98213,10.42,12161.98,0.9699,0.98161,63.67,10766.77,0.75238,0.94013,128,9658.41,0.84544,0.97597,1999
2023,ARIZONA,YAVAPAI,03,120,90482.66,0.96396,0.99291,83.58,12142.95,0.86383,0.98665,1011,19718.43,0.847,0.92038,655.67,11882.04,0.9017,0.98661,34580.33
2023,ARIZONA,YUMA,03,130,95382.95,0.92016,0.99704,141.83,12973.18,0.98359,1.01037,779.75,16198.49,0.77533,0.91893,970.08,13501.92,1.00444,1.05396,13357.08
2023,ARKANSAS,ARKANSAS,04,000,71598.47,1.0112,0.98165,19.42,9618.39,0.8832,0.98598,219.5,16343.09,0.88084,1.00674,166.33,11437.6,1.013,1.03505,1797.42
2023,ARKANSAS,ASHLEY,04,010,76497.82,0.91725,1.01323,32,13431.93,0.8822,0.98723,331.25,20912.54,0.98676,1.01157,215.33,13324.63,1.02638,1.06548,2317.17
2023,ARKANSAS,BAXTER,04,020,95458.57,1.00615,0.99464,23.42,11988.31,0.92811,0.99351,554.42,15328.99,0.99117,0.99413,305.08,10724.48,1.02899,1.04293,6383.67
2023,ARKANSAS,BENTON,04,030,76176.49,0.97672,0.98591,101.33,12138.72,1.02637,0.93072,1362.25,17403.97,1.00708,1.00642,880.83,11448.1,1.06111,0.99283,15796.75
2023,ARKANSAS,BOONE,04,040,63793.81,0.87941,0.97189,19.67,10141.47,0.81831,0.95757,505,18231.84,1.03254,1.04393,306.17,10226.06,0.98134,1.03967,3888.08
2023,ARKANSAS,BRADLEY,04,050,54352.1,0.86291,0.96563,13.83,13449.8,1.19185,0.97943,163.17,19425.97,0.96243,1.0035,135.58,12526.73,1.07798,1.06863,1037.25
2023,ARKANSAS,CALHOUN,04,060,*,*,*,*,15318.66,1.00192,0.96004,64.25,19423.06,0.94039,1.02115,37.33,11748.78,0.96286,1.03635,480.75
2023,ARKANSAS,CARROLL,04,070,94112.62,0.96309,0.99196,17.25,9683.33,0.90648,0.95484,226.17,13807.77,0.91263,0.96632,171.25,10273.03,0.9692,1.00226,2385.25
2023,ARKANSAS,CHICOT,04,080,89683.42,0.93339,0.99261,14.58,14734.56,0.99978,1.009,110.75,22146.66,0.87919,0.96124,115.25,12517.94,0.9803,1.07133,818.5
2023,ARKANSAS,CLARK,04,090,97233.95,0.99979,0.97903,9.25,8427.67,1.06761,0.9867,187.75,18848.63,1.06053,1.02042,123.75,10383.99,0.95163,1.03831,1743.42
2023,ARKANSAS,CLAY,04,100,59484.08,0.83742,1.03166,9.75,9972.11,0.87453,0.98735,251.08,23347.73,0.9845,1.02327,207,13953.24,1.03558,1.08109,1543.5
2023,ARKANSAS,CLEBURNE,04,110,91245.66,0.94312,1.00437,14.33,9260.36,0.87913,0.96806,379.33,20307.97,1.03103,1.04191,243.83,10662.21,0.93825,1.0471,3767.33
2023,ARKANSAS,CLEVELAND,04,120,*,*,*,*,10940.18,0.9324,0.96434,111.08,23020.67,1.17129,1.02654,65.75,13487.02,1.09892,1.05193,911.33
2023,ARKANSAS,COLUMBIA,04,130,93096.39,0.95064,1.0023,26.42,9590.59,0.8738,0.96568,309.08,22218.94,0.94817,1.00622,225.25,12480.58,0.93681,1.05402,2005.83
2023,ARKANSAS,CONWAY,04,140,84371.42,0.88489,0.9648,9.67,11630.77,0.94162,0.99095,255.42,19407.37,0.93025,1.02672,176,11131.75,0.95111,1.05373,1964.75
2023,ARKANSAS,CRAIGHEAD,04,150,102138.37,0.98562,1.00431,66.42,11123.3,0.87717,0.96967,1109.58,22780.27,1.03716,1.01314,545.83,11804.21,0.98404,1.04115,7902.42
2023,ARKANSAS,CRAWFORD,04,160,87847.27,0.99067,0.97865,34.75,9689.82,1.03527,0.95136,670.17,21344.26,1.0794,0.99333,332.75,10618.89,1.10142,1.01259,4057.75
2023,ARKANSAS,CRITTENDEN,04,170,78954.27,0.96302,1.00215,74.58,12760.53,1.03307,1.0049,535.92,20708.26,1.00736,0.98119,390.5,11766.3,1.05867,1.02784,2423.67
2023,ARKANSAS,CROSS,04,180,87250.99,1.07686,1.0091,14,12692.1,0.89665,0.96161,199.17,18877.49,0.8501,0.98696,116.75,11309.14,0.90848,1.03466,1327.92
2023,ARKANSAS,DALLAS,04,190,*,*,*,*,11193.46,0.85905,1.01126,92.25,18192.32,0.90594,1.04441,62.58,14956.65,0.99708,1.0792,616.42
2023,ARKANSAS,DESHA,04,200,68145.15,0.98599,0.99578,7.42,12495.56,0.88956,0.98287,126.67,18343.15,0.84258,0.96789,119.42,13434.93,0.96824,1.03237,951.58
2023,ARKANSAS,DREW,04,210,86387.4,1.0913,1.00845,14.5,13235.54,0.9619,0.99126,222.33,22721.34,1.05498,1.0178,150.42,11539.65,1.05131,1.05236,1496.67
2023,ARKANSAS,FAULKNER,04,220,68182.68,0.93192,1.00396,61.83,9615.33,0.86048,0.95428,1060.67,20167.08,0.98378,1.00421,498.5,11522.14,0.98159,1.02064,9567.58
2023,ARKANSAS,FRANKLIN,04,230,*,*,*,*,10273.78,1.04309,0.97476,187.92,22618.56,1.18133,1.06208,112.08,12975.72,1.11215,1.04666,1293
2023,ARKANSAS,FULTON,04,240,119706.73,0.9935,1.02998,7.92,8226.67,0.78126,1.00472,228.92,16354.17,0.87337,0.98864,167.5,11735.89,1.0016,1.07293,1340.17
2023,ARKANSAS,GARLAND,04,250,85724.1,0.88774,0.97662,54.08,13460.96,0.96851,0.96675,1026.5,25126.81,1.09033,0.9776,603.58,12942.43,1.02711,1.02938,11211.33
2023,ARKANSAS,GRANT,04,260,66135.16,0.9191,0.97119,7.5,9471.54,0.88007,0.89873,235.67,21144.2,0.99595,0.93307,72.42,11433.79,1.04644,1.0356,1658.75
2023,ARKANSAS,GREENE,04,270,89588.53,0.9417,0.97675,23.83,10433.51,0.87343,0.96333,612.83,19665.43,1.03412,0.98836,267.08,11961.01,1.01968,1.05697,3625.25
2023,ARKANSAS,HEMPSTEAD,04,280,72439.64,0.88555,0.96878,16.17,12528.33,0.9669,0.97695,233.58,16043.26,0.93135,1.00098,140,12418.95,1.03694,1.04192,1476.25
2023,ARKANSAS,"HOT SPRING",04,290,75834.85,0.98516,1.03241,19.17,9378.55,0.97987,0.95082,381.92,23544.74,1.15721,0.9945,220.67,12862.11,1.10178,1.05236,2720.08
